text_id,text,date_est,business_hours
2039,"RT @AjitPaiFCC: In wake of #Covid_19 outbreak, telework, remote learning, and telehealth are key. We must ensure that Americans don't lose…",2020-03-18T03:34:47Z,non-business hours
2040,RT @KimStrassel: Pelosi holds up small business: Democrats may let a new relief program run out of money.  https://t.co/2nihHg8DQw via @WSJ,2020-04-10T05:17:15Z,non-business hours
2041,RT @senatemajldr: It will be telling if the House managers try to get the Senate to pre-commit ourselves to supplementing the investigation…,2020-01-24T12:12:45Z,non-business hours
2042,"RT @JenniferJJacobs: Trump gave remarks at the Daytona 500 pre-race ceremony, stood on the track for the national anthem and prayer, and ga…",2020-02-17T13:59:17Z,non-business hours
2043,"RT @GOP: Support for President Trump continues to grow.

Polls show that Americans are broadly opposed to impeachment.

When Americans vote…",2020-01-24T12:18:31Z,non-business hours
2044,"RT @CDCgov: Practice social distancing by putting space between yourself and others. Continue to practice healthy habits, like washing your…",2020-03-18T03:36:21Z,non-business hours
2045,RT @WhiteHouse: A message from @Surgeon_General to millennials: https://t.co/L3407PXmDb,2020-03-18T03:36:14Z,non-business hours
2046,"RT @WhiteHouse: What is social distancing—and why are we doing it?

Dr. Anthony Fauci, Dr. Deborah Birx, and @Surgeon_General Jerome Adams…",2020-03-18T03:36:07Z,non-business hours
2047,RT @KimStrassel: The World Health Organization’s bows to China have harmed the global response to the coronavirus.  https://t.co/uC0kgXFCK9…,2020-04-10T05:19:17Z,non-business hours
2048,RT @KimStrassel: Bernie Sanders gives up on the nomination but is determined to force Joe Biden leftward—making him unelectable in the proc…,2020-04-10T05:18:45Z,non-business hours
2049,RT @meridithmcgraw: Scenes from President Trump’s visit to Daytona 500 https://t.co/CbbXtjgvRA,2020-02-17T14:00:50Z,business hours
2050,"RT @GOP: Impeachment was an urgent matter until Pelosi delayed the process 28 days—now Dems are saying the process isn’t long enough. 🤔
 
D…",2020-01-24T12:19:00Z,non-business hours
2051,RT @TIME: Officials said the president has authority to take such action during pandemics like the coronavirus outbreak https://t.co/F1hL6U…,2020-03-18T03:37:27Z,non-business hours
2052,"Democrats are blocking a 251 Million Dollar funding boost for Small Businesses which will help them keep their employees. It should be for only that reason, with no additions. We should have a big Infrastructure Phase Four with Payroll Tax Cuts &amp; more. Big Economic Bounceback!",2020-04-10T11:19:50Z,non-business hours
2053,"RT @CBSNews: Trump praised ""pure American glory"" at Daytona 500 before taking lap in ""The Beast"" https://t.co/PkbYRCQIsB https://t.co/HYCfm…",2020-02-17T14:01:46Z,business hours
2054,"RT @NIH: #COVID19 is an emerging, rapidly evolving situation. Learn about the basics like symptoms &amp; what to do if you are sick; and see th…",2020-03-18T03:37:56Z,non-business hours
2055,"This week, in only 4 days, we had the biggest Stock Market increase since 1974. We have a great chance for the really big bounce when the Invisible Enemy is gone!",2020-04-10T11:30:20Z,non-business hours
2056,RT @SenMikeLee: After 33 days of delay managers argued this was urgent. After hearing from 17 witnesses managers said they need more. After…,2020-01-24T12:21:21Z,non-business hours
2057,"RT @GOP: ""The mainstream press can say all the negative things they want about the President. But the people know. They know taxes cut, reg…",2020-01-24T12:18:56Z,non-business hours
2058,RT @NASCAR: The President of the United States gives the command for the 2020 #DAYTONA500. https://t.co/YJgX6vwmon,2020-02-17T14:01:09Z,business hours
2059,"RT @SteveFDA: Today, FDA took two additional significant diagnostic actions during the #COVID19 outbreak by issuing two Emergency Use Autho…",2020-03-18T03:39:20Z,non-business hours
2060,"RT @SenateGOP: Jonathan Turley, well-known constitutional law expert (and liberal Democrat!) says Democrats' rushed impeachment process wil…",2020-01-24T12:23:16Z,non-business hours
2061,RT @NIH: News: New #coronavirus stable for hours on surfaces https://t.co/TUrmn50ZSn #COVID19,2020-03-18T03:39:04Z,non-business hours
2062,RT @NIMHgov: Feelings of anxiety and uncertainty are completely normal during times like this. If you need support coping with the events o…,2020-03-18T03:38:49Z,non-business hours
2063,RT @NIH: Thanks for your support following the launch of an investigational vaccine for #COVID19. We are proud of our hardworking #NIH comm…,2020-03-18T03:38:30Z,non-business hours
2064,"Democrats are blocking a 251 Billion Dollar funding boost for Small Businesses which will help them keep their employees. It should be for only that reason, with no additions. We should have a big Infrastructure Phase Four with Payroll Tax Cuts &amp; more. Big Economic Bounceback!",2020-04-10T11:32:26Z,non-business hours
2065,HAPPY PRESIDENT’S DAY!,2020-02-17T14:16:21Z,business hours
2066,"RT @NIH: Launched in record speed, #NIH started enrollment for a Phase 1 #clinicaltrial of an investigational vaccine for #COVID19 for heal…",2020-03-18T03:40:19Z,non-business hours
2067,RT @nlm_news: The National Library of Medicine at #NIH is proud to be working with @WHOSTP and others to make #coronavirus-related data ava…,2020-03-18T03:39:55Z,non-business hours
2068,"RT @NIHDirector: As part of the #NIH response to #COVID19, NIH’s @nlm_news is working with @WHOSTP and others to make #coronavirus-related…",2020-03-18T03:39:42Z,non-business hours
2069,"Congress must go back to DEDUCTIBILITY by businesses if Restaurants, Clubs &amp; Entertaiment is expected to flourish (like never before)!",2020-04-10T11:48:26Z,non-business hours
2070,"RT @SenJohnBarrasso: This impeachment vote is about removing the president from office, something that has never happened before. This is a…",2020-01-24T12:24:57Z,non-business hours
2071,Completion of the Daytona 500 on Fox Network now. Enjoy!,2020-02-17T21:25:46Z,business hours
2072,I will totally protect your Medicare &amp; Social Security!,2020-03-18T10:53:58Z,non-business hours
2073,RT @realDailyWire: Fauci: We’re On Track For More ‘Normal’ Summer; Mnuchin: Likely To Begin ‘Reopening’ In May https://t.co/uGVesET2cr http…,2020-04-10T12:23:39Z,non-business hours
2074,"RT @GOP: ""The fallout for the country has been missed opportunities. They should be working w/ the President on lowering the cost of prescr…",2020-01-24T12:27:13Z,non-business hours
2075,"RT @SenateGOP: .@SenJoniErnst:

How did the Obama Administration react to the invasion of Ukraine?

They reacted by sending blankets.

Blan…",2020-01-24T12:29:40Z,non-business hours
2076,RT @SenJoniErnst: The Democratic House Managers’ hypocrisy is on full display: they’ve spent most of their time lecturing the Senate on aid…,2020-01-24T12:29:05Z,non-business hours
2077,https://t.co/MQWM6Y9c4D,2020-02-17T21:32:39Z,business hours
2078,I will be having a news conference today to discuss very important news from the FDA concerning the Chinese Virus!,2020-03-18T11:12:49Z,non-business hours
2079,"RT @Thaun84: @realDailyWire If Trump is tied with Biden, it probably actually means he is 10 points ahead.",2020-04-10T12:28:13Z,non-business hours
2080,"Did you hear the latest con job? President Obama is now trying to take credit for the Economic Boom taking place under the Trump Administration. He had the WEAKEST recovery since the Great Depression, despite Zero Fed Rate &amp; MASSIVE quantitative easing. NOW, best jobs numbers....",2020-02-17T23:40:29Z,business hours
2081,"I always treated the Chinese Virus very seriously, and have done a very good job from the beginning, including my very early decision to close the “borders” from China - against the wishes of almost all. Many lives were saved. The Fake News new narrative is disgraceful &amp; false!",2020-03-18T11:46:33Z,non-business hours
2082,"RT @zeusFanHouse: #Trump #Coronavirus Campaign Ad Features Joe Biden Cheerleading for China

“During America’s #crisis,Biden protected #Chi…",2020-04-10T12:29:51Z,non-business hours
2083,RT @SCAttyGenOffice: .@AGAlanWilson is leading an unprecedented action in which 21  AGs filed the first-ever “friend of the Senate” letter…,2020-01-24T12:33:32Z,non-business hours
2084,"....ever. Had to rebuild our military, which was totally depleted. Fed Rate UP, taxes and regulations WAY DOWN. If Dems won in 2016, the USA would be in big economic (Depression?) &amp; military trouble right now. THE BEST IS YET TO COME. KEEP AMERICA GREAT!",2020-02-17T23:40:30Z,business hours
2085,"....a foreign power, engaged in clandestine intelligence activities, and yet they still asked for the renewal, two more times, and it gave the right for the government to rifle through the Trump campaigns files, &amp; Emails, Text messages.....” So how bad &amp; illegal is that? @FoxNews",2020-01-24T12:35:52Z,non-business hours
2086,"Frances Hakes, former Federal prosecutor, “This is really significant. The FBI had debunked the Steele Dossier in January of 2017, and then even after they did that, even after they knew from the CIA &amp; from their own sources, they knew that Carter Page was not the agent of",2020-01-24T12:35:51Z,non-business hours
2087,RT @THE_REDLILY: @EM_KA_17 @senatemajldr THEY ARE EVIL PEOPLE PERIOD‼️ https://t.co/Nr4TSxcPSp,2020-04-10T12:30:03Z,non-business hours
2088,"The DNC will have gotten their fondest wish and defeated Bernie Sanders, fat ahead of schedule. Now they are doing everything possible to be nice to him in order to keep his supporters. Bernie has given up, just like he did last time. He will be dropping out soon! MAGA/KAG",2020-03-18T13:08:38Z,business hours
2089,"Praying for Ryan Newman, a great and brave @NASCAR driver! #PrayingForRyan",2020-02-18T03:12:01Z,non-business hours
2090,"The DNC will have gotten their fondest wish and defeated Bernie Sanders, far ahead of schedule. Now they are doing everything possible to be nice to him in order to keep his supporters. Bernie has given up, just like he did last time. He will be dropping out soon! MAGA/KAG",2020-03-18T13:16:07Z,business hours
2091,RT @Sedona4ProLife: @realDailyWire Can't beat Trump! https://t.co/uEQ1hmCj1a,2020-04-10T12:32:14Z,non-business hours
2092,"After having been treated unbelievably unfairly in the House, and then having to endure hour after hour of lies, fraud &amp; deception by Shifty Schiff, Cryin’ Chuck Schumer &amp; their crew, looks like my lawyers will be forced to start on Saturday, which is called Death Valley in T.V.",2020-01-24T12:37:46Z,non-business hours
2093,"RT @Jim_Jordan: The “Whistleblower” who started the impeachment sham was biased against the President, worked with Joe Biden, and met with…",2020-02-18T04:00:49Z,non-business hours
2094,"....Also, according to the Daily Caller, leading Sleepy Joe Biden in Florida, 48% to 42%.",2020-03-18T13:30:02Z,business hours
2095,RT @GreggJarrett: Coronavirus Crisis – Americans Fear the Lockdown More Than The Virus https://t.co/hVDzBPypAQ,2020-04-10T12:34:30Z,non-business hours
2096,"“I often get asked the question, well, isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes, but, the Congress has no choice, it has a Constitutional responsibility.” Joe Biden, pres. candidate. Even Joe agrees with us! @foxandfriends",2020-01-24T12:41:33Z,non-business hours
2097,Thank you Clint! https://t.co/MTYAIiilna,2020-02-18T04:01:47Z,non-business hours
2098,"95% Approval Rating in the Republican Party, 53% overall. Not bad considering I get nothing but Fake &amp; Corrupt News, day and night. “Russia, Russia, Russia”, then “the Ukraine Scam (where’s the Whistleblower?)”, the “Impeachment Hoax”, and more, more, more....",2020-03-18T13:29:58Z,business hours
2099,"Not good Gregg, but it is what it is. Have to save the airlines! https://t.co/AeaiLCO9pg",2020-04-10T12:36:15Z,non-business hours
2100,"The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left, Do Nothing Dems Scam attack. They always knew I did nothing wrong!",2020-01-24T12:50:09Z,non-business hours
2101,RT @NASCAR: https://t.co/euuHYxPHxj,2020-02-18T04:03:53Z,non-business hours
2102,RT @SenTedCruz: This partisan #impeachment process is driven by Democrats’ anger – anger that the American people elected @realDonaldTrump.…,2020-01-24T12:54:37Z,non-business hours
2103,"We will be, by mutual consent, temporarily closing our Northern Border with Canada to non-essential traffic. Trade will not be affected. Details to follow!",2020-03-18T13:37:46Z,business hours
2104,"RT @SaraCarterDC: WHO Director Says Politicizing COVID19 Leads To 'body bags,' But He Was Accused Of Covering Up Epidemics In Ethiopia

 ht…",2020-04-10T12:37:34Z,non-business hours
2105,"RT @SaraCarterDC: Former Flynn Defense Counsel Covington and Burling 'just now found additional docs' In Flynn File - Sara A. Carter

“We a…",2020-04-10T12:37:17Z,non-business hours
2106,"RT @NASCARONFOX: Here is the final lap of the Daytona 500 in which Ryan Newman's car was flipped at the line. 

We will continue to keep yo…",2020-02-18T04:08:50Z,non-business hours
2107,Thank you to our great American businesses for going above and beyond to keep our most vulnerable citizens safe! https://t.co/BlV0E4r5IB,2020-03-18T15:45:55Z,business hours
